Date,Ambulance Trust,Count of Handovers Over 15 Minutes,Handover Compliance,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
13-Nov-20,EEAST,807,93.41%,60.54%,205,15.38%,57,4.28%,26,1.95%,201.23,93.23,38.96,220.63,22.53,39.46,500.57,0.15
12-Nov-20,EEAST,897,93.28%,65.96%,250,18.38%,76,5.59%,35,2.57%,232.15,113.25,44.11,201.95,24,46.25,544,0.17
11-Nov-20,EEAST,876,91.77%,66.57%,240,18.24%,83,6.31%,51,3.88%,251.43,133.74,67.86,266.42,25.2,48.65,552.74,0.19
10-Nov-20,EEAST,850,94.65%,64.05%,262,19.74%,100,7.54%,44,3.32%,264.64,141.7,64.75,244.68,25.57,51.38,565.57,0.2
09-Nov-20,EEAST,963,93.02%,66.92%,291,20.22%,98,6.81%,52,3.61%,295.69,159.38,75.87,250.83,26.06,53.98,625.03,0.21
08-Nov-20,EEAST,728,95.84%,58.57%,120,9.65%,25,2.01%,9,0.72%,120.77,36.28,13.23,186.55,19.2,32.52,397.69,0.1
07-Nov-20,EEAST,812,95.09%,61.61%,142,10.77%,15,1.14%,6,0.46%,130.01,34.18,8.71,194.85,19.43,30.4,426.87,0.1
06-Nov-20,EEAST,834,94.41%,62.52%,178,13.34%,18,1.35%,7,0.52%,149.18,42.24,8.75,186.47,20.26,33.43,450.56,0.11
05-Nov-20,EEAST,751,95.24%,59.60%,147,11.67%,23,1.83%,7,0.56%,134.29,42.87,11.91,204.33,19.73,33.59,414.4,0.11
04-Nov-20,EEAST,748,95.51%,58.62%,130,10.19%,37,2.90%,16,1.25%,138.22,51.28,17.54,149.1,19.88,34.08,422.84,0.11
03-Nov-20,EEAST,741,94.64%,60.00%,151,12.23%,45,3.64%,20,1.62%,155.74,65.82,26.29,218.5,20.94,36.47,431.06,0.13
02-Nov-20,EEAST,850,92.30%,66.25%,252,19.64%,89,6.94%,51,3.98%,260.71,142.74,70.63,280.77,25.86,52.78,552.99,0.2
01-Nov-20,EEAST,785,94.15%,63.36%,129,10.41%,26,2.10%,14,1.13%,150.06,58.8,31.89,437.27,20.9,34.75,431.54,0.12
31-Oct-20,EEAST,750,92.94%,61.22%,166,13.55%,51,4.16%,28,2.29%,183.39,85.88,40.02,221.58,22.56,37.64,460.69,0.15
30-Oct-20,EEAST,850,93.15%,63.81%,227,17.04%,91,6.83%,66,4.95%,290.74,176.63,107.85,284.98,26.64,46.01,591.51,0.22
29-Oct-20,EEAST,820,93.33%,61.06%,178,13.25%,55,4.10%,28,2.08%,196.12,93.24,49.2,392.45,22.38,48.57,501.01,0.15
28-Oct-20,EEAST,818,95.19%,63.61%,230,17.88%,50,3.89%,16,1.24%,191.78,80.19,24.14,178.05,22.47,42.84,481.57,0.15
27-Oct-20,EEAST,856,92.23%,68.64%,245,19.65%,76,6.09%,41,3.29%,232.53,116.66,48.68,230.92,24.9,52.62,517.48,0.19
26-Oct-20,EEAST,870,91.49%,64.78%,190,14.15%,36,2.68%,14,1.04%,188.33,75.18,30.3,284.33,22.15,44.61,495.69,0.14
25-Oct-20,EEAST,775,94.67%,56.65%,104,7.60%,19,1.39%,11,0.80%,125.53,43.28,21.03,348.88,18.53,36.01,422.46,0.09
24-Oct-20,EEAST,777,96.00%,57.77%,145,10.78%,31,2.30%,17,1.26%,153.64,61.19,27.86,350.25,20.21,37.09,453.04,0.11
23-Oct-20,EEAST,875,92.95%,63.82%,279,20.35%,67,4.89%,36,2.63%,248.07,120.19,55.38,268.95,24.44,48.09,558.52,0.18
22-Oct-20,EEAST,894,93.39%,63.95%,253,18.10%,76,5.44%,25,1.79%,222.85,99.2,30.32,146.05,23.23,42.14,541.33,0.16
21-Oct-20,EEAST,883,93.79%,63.57%,205,14.76%,47,3.38%,22,1.58%,197.22,83.13,30.69,199.23,22.1,49.09,511.56,0.14
20-Oct-20,EEAST,871,92.98%,64.52%,239,17.70%,78,5.78%,33,2.44%,230.62,109.98,41.94,187.92,23.84,46.02,536.45,0.17
19-Oct-20,EEAST,947,90.46%,67.02%,319,22.58%,116,8.21%,58,4.10%,305.56,167.32,72.3,209.18,26.77,49.71,630.34,0.22
18-Oct-20,EEAST,764,94.76%,55.56%,87,6.33%,8,0.58%,5,0.36%,97.18,19.44,5.24,124.18,17.53,27.47,401.75,0.07
17-Oct-20,EEAST,698,94.42%,55.71%,110,8.78%,27,2.15%,16,1.28%,123.52,47.06,21.83,177.62,19.33,33.36,403.67,0.1
16-Oct-20,EEAST,863,93.57%,61.78%,195,13.96%,41,2.93%,12,0.86%,171.2,61.16,16.31,151.43,20.82,35.18,484.77,0.12
15-Oct-20,EEAST,924,94.45%,67.01%,210,15.23%,33,2.39%,11,0.80%,180.48,58.68,16.28,225.37,21.59,35.03,496.28,0.13
14-Oct-20,EEAST,700,93.75%,53.64%,139,10.65%,30,2.30%,6,0.46%,125.72,42.63,10.29,208.73,19.03,34.51,413.99,0.1
13-Oct-20,EEAST,819,94.20%,62.28%,138,10.49%,24,1.83%,9,0.68%,141.54,46.25,17.8,205.77,19.99,39.28,438.13,0.11
12-Oct-20,EEAST,863,93.16%,60.95%,272,19.21%,67,4.73%,19,1.34%,214.72,91.88,25.68,147.35,22.66,37.77,534.67,0.15
11-Oct-20,EEAST,737,92.44%,57.99%,135,10.62%,14,1.10%,4,0.31%,123.21,33.54,7.48,150.77,19.2,32.84,406.69,0.1
10-Oct-20,EEAST,753,94.84%,56.96%,93,7.03%,9,0.68%,2,0.15%,101.61,17.94,1.96,92.42,17.97,27.13,395.89,0.08
09-Oct-20,EEAST,786,93.72%,57.84%,142,10.45%,22,1.62%,16,1.18%,134.18,41.73,14,146.12,19.4,32.3,439.43,0.1
08-Oct-20,EEAST,840,93.42%,61.63%,234,17.17%,52,3.82%,19,1.39%,202.62,85.27,28.52,220.05,22.54,40.7,512.05,0.15
07-Oct-20,EEAST,811,92.66%,60.07%,204,15.11%,44,3.26%,19,1.41%,183.53,73.27,23.17,169.07,21.59,38.7,485.72,0.14
06-Oct-20,EEAST,773,88.15%,67.04%,262,22.72%,87,7.55%,35,3.04%,233.93,122.16,44.06,208.92,25.9,48.79,497.78,0.2
05-Oct-20,EEAST,937,91.11%,67.26%,288,20.67%,115,8.26%,75,5.38%,338.72,205.37,115.26,264.4,28.34,59.24,657.89,0.24
04-Oct-20,EEAST,775,95.61%,57.41%,135,10.00%,12,0.89%,0,0.00%,115.86,26.05,2.5,88.28,18.54,31.49,417.19,0.09
03-Oct-20,EEAST,740,92.89%,57.19%,100,7.73%,2,0.15%,0,0.00%,92.03,12.23,0.2,149.63,17.67,29.68,380.99,0.07
02-Oct-20,EEAST,787,91.86%,58.60%,191,14.22%,17,1.27%,3,0.22%,140.77,38.59,4.18,96.12,19.72,36.89,441.4,0.1
01-Oct-20,EEAST,801,93.72%,59.60%,207,15.40%,42,3.13%,8,0.60%,161.7,60.53,12.26,128.43,20.68,34.07,463.17,0.12
30-Sep-20,EEAST,771,93.63%,58.28%,143,10.81%,26,1.97%,4,0.30%,128.67,39.66,9.11,181.33,19.33,32.77,426.31,0.1
29-Sep-20,EEAST,715,93.00%,56.61%,142,11.24%,31,2.45%,11,0.87%,131.01,44.67,13.6,129.43,19.53,33.91,411.11,0.1
28-Sep-20,EEAST,853,93.74%,62.63%,187,13.73%,40,2.94%,16,1.17%,171.63,63.34,20.25,152.45,21.1,37.27,478.98,0.13
27-Sep-20,EEAST,682,94.33%,55.40%,103,8.37%,7,0.57%,1,0.08%,91.05,18.91,2.32,91.7,17.82,28.93,365.57,0.07
26-Sep-20,EEAST,785,95.09%,59.56%,128,9.71%,10,0.76%,0,0.00%,113.73,23.11,2.31,88.35,18.58,29.88,408.18,0.09
25-Sep-20,EEAST,728,94.39%,55.49%,142,10.82%,20,1.52%,2,0.15%,119.46,32.03,6.03,113.45,18.86,30.6,412.46,0.09
24-Sep-20,EEAST,758,93.15%,59.27%,139,10.87%,21,1.64%,10,0.78%,128.54,40.38,11.44,178,19.38,32.07,413.13,0.1
23-Sep-20,EEAST,863,95.11%,63.41%,173,12.71%,25,1.84%,8,0.59%,151.14,46.01,11.89,180.33,20.3,33.07,460.57,0.11
22-Sep-20,EEAST,823,90.53%,62.82%,217,16.56%,38,2.90%,21,1.60%,188.48,75.52,25.81,183.45,22.18,40.04,484.22,0.14
21-Sep-20,EEAST,818,90.31%,60.15%,211,15.51%,37,2.72%,24,1.76%,185.86,76.32,29.42,254.83,21.69,38.36,491.54,0.14
20-Sep-20,EEAST,724,92.44%,57.46%,133,10.56%,30,2.38%,13,1.03%,137.65,50.75,22.43,235.37,19.9,36.18,417.89,0.11
19-Sep-20,EEAST,751,91.43%,60.66%,137,11.07%,29,2.34%,12,0.97%,134.51,45.1,14.91,165.42,20.09,32.67,414.58,0.11
18-Sep-20,EEAST,855,92.97%,62.18%,184,13.38%,36,2.62%,9,0.65%,166.98,58.85,15.87,185.4,20.85,36.38,477.74,0.12
17-Sep-20,EEAST,821,93.85%,62.58%,184,14.02%,32,2.44%,10,0.76%,159.94,56.48,14.25,157.72,20.87,36.72,456.44,0.12
16-Sep-20,EEAST,903,93.45%,65.20%,202,14.58%,30,2.17%,19,1.37%,196.59,78.22,37.95,303.92,22.32,38.06,515.31,0.14
15-Sep-20,EEAST,890,91.10%,66.37%,209,15.59%,41,3.06%,15,1.12%,185.16,68.49,20.5,205.15,21.97,37.35,491.04,0.14
14-Sep-20,EEAST,895,90.40%,65.52%,303,22.18%,93,6.81%,39,2.86%,272.27,140.32,52.54,284.03,25.66,49.76,584.19,0.2
13-Sep-20,EEAST,721,94.53%,54.91%,82,6.25%,3,0.23%,1,0.08%,86.97,12.28,0.9,104.42,17.27,26.34,377.97,0.07
12-Sep-20,EEAST,820,93.83%,59.21%,147,10.61%,25,1.81%,9,0.65%,141.9,43.31,12.24,168.28,19.58,31.17,451.92,0.1
11-Sep-20,EEAST,816,94.82%,61.12%,146,10.94%,18,1.35%,7,0.52%,134.57,34.91,9.1,139.92,19.51,33.24,434.02,0.1
10-Sep-20,EEAST,766,93.00%,57.64%,155,11.66%,44,3.31%,8,0.60%,146.47,55,16.63,169.45,20.02,33.76,443.45,0.11
09-Sep-20,EEAST,791,93.09%,61.13%,163,12.60%,24,1.85%,12,0.93%,148.96,49.79,16.54,207.83,20.37,34.68,439.26,0.12
08-Sep-20,EEAST,842,92.65%,61.24%,215,15.64%,49,3.56%,19,1.38%,196.31,83.38,28.09,266.65,22.22,39.14,509.29,0.14
07-Sep-20,EEAST,816,91.15%,64.40%,257,20.28%,92,7.26%,32,2.53%,226.26,113.95,35.7,139.52,24.35,45.78,514.2,0.18
06-Sep-20,EEAST,772,95.09%,56.93%,100,7.37%,10,0.74%,5,0.37%,102.85,19.27,5.13,133.58,17.97,28.58,406.1,0.08
05-Sep-20,EEAST,773,93.44%,59.65%,134,10.34%,15,1.16%,0,0.00%,120.08,29.52,2.73,84.88,19.17,31.13,414.04,0.09
04-Sep-20,EEAST,793,92.90%,63.09%,173,13.76%,19,1.51%,5,0.40%,135.7,38.81,7.15,113.9,20.04,31.96,419.86,0.11
03-Sep-20,EEAST,824,94.09%,62.33%,207,15.66%,46,3.48%,20,1.51%,188.97,77.09,25.77,232.2,22.06,40.76,486.13,0.14
02-Sep-20,EEAST,810,93.10%,63.23%,183,14.29%,18,1.41%,4,0.31%,144.04,42.03,3.9,110.72,20.47,34.1,437.01,0.11
01-Sep-20,EEAST,880,91.86%,66.12%,270,20.29%,50,3.76%,24,1.80%,223.44,96.91,32.13,322.15,23.83,43.41,528.66,0.17
31-Aug-20,EEAST,682,96.32%,51.05%,57,4.27%,9,0.67%,1,0.07%,80.88,13.71,2.4,95.6,16.75,26.51,372.95,0.06
30-Aug-20,EEAST,741,95.20%,57.53%,100,7.76%,16,1.24%,10,0.78%,109.6,28.68,10.81,140.82,18.51,30.64,397.29,0.09
29-Aug-20,EEAST,750,94.02%,56.10%,109,8.15%,16,1.20%,5,0.37%,111.44,27.01,6.41,131.78,18.29,29.88,407.56,0.08
28-Aug-20,EEAST,789,94.81%,59.15%,131,9.82%,21,1.57%,2,0.15%,122.83,32.67,4.81,101.92,18.87,32.1,419.65,0.09
27-Aug-20,EEAST,688,95.51%,54.82%,98,7.81%,4,0.32%,1,0.08%,89.35,15.13,0.78,94.87,17.59,27.7,367.85,0.07
26-Aug-20,EEAST,759,94.53%,58.61%,135,10.42%,14,1.08%,3,0.23%,121.97,32.55,5.45,171.75,19.13,31.7,412.89,0.09
25-Aug-20,EEAST,647,95.35%,50.94%,97,7.64%,9,0.71%,2,0.16%,90.33,19.3,3.15,157.12,17.38,27.14,367.88,0.07
24-Aug-20,EEAST,802,94.50%,59.10%,137,10.10%,7,0.52%,0,0.00%,116.7,25.35,0.62,69.4,18.56,30.24,419.78,0.09
23-Aug-20,EEAST,635,93.99%,52.09%,79,6.48%,14,1.15%,3,0.25%,89.36,23.19,3.98,104.13,17.52,28.55,355.9,0.07
22-Aug-20,EEAST,725,92.86%,57.49%,114,9.04%,9,0.71%,1,0.08%,102.33,20.45,2.5,91.1,18.24,28.86,383.31,0.08
21-Aug-20,EEAST,803,94.30%,59.17%,125,9.21%,19,1.40%,9,0.66%,128.85,34.14,9.68,138.22,19.22,30.76,434.8,0.09
20-Aug-20,EEAST,845,92.97%,62.64%,162,12.01%,30,2.22%,16,1.19%,156.22,51.08,19.42,166.75,20.44,35.05,459.64,0.12
19-Aug-20,EEAST,734,93.58%,57.89%,112,8.83%,32,2.52%,16,1.26%,127.74,44.04,18.48,183.15,19.4,32.5,409.9,0.1
18-Aug-20,EEAST,855,93.11%,65.92%,203,15.65%,52,4.01%,16,1.23%,190.84,80.54,22.37,158.98,22.5,39.26,486.32,0.15
17-Aug-20,EEAST,858,94.35%,63.46%,191,14.13%,54,3.99%,34,2.51%,212.01,103.31,56.07,290.05,23.06,47.78,519.61,0.16
16-Aug-20,EEAST,882,95.20%,60.91%,176,12.15%,9,0.62%,2,0.14%,140.29,30.94,2.48,106.85,19.31,31.63,466.07,0.1
15-Aug-20,EEAST,874,93.76%,63.20%,173,12.51%,27,1.95%,10,0.72%,153.36,45.78,12.16,169.02,20.31,34.97,468.07,0.11
14-Aug-20,EEAST,888,92.96%,65.25%,220,16.16%,34,2.50%,10,0.73%,177.97,60.3,11.1,134.17,21.6,38.25,489.87,0.13
13-Aug-20,EEAST,875,92.11%,64.10%,237,17.36%,58,4.25%,28,2.05%,204.57,85.68,29.49,133.87,22.63,42.94,514.93,0.15
12-Aug-20,EEAST,872,91.92%,62.87%,166,11.97%,39,2.81%,14,1.01%,166.46,60.82,19.43,227.37,20.78,37.12,480.31,0.12
11-Aug-20,EEAST,824,93.51%,59.54%,160,11.56%,22,1.59%,5,0.36%,140.93,37.84,7.11,108.85,19.43,32.51,448.28,0.1
10-Aug-20,EEAST,857,93.78%,62.51%,268,19.55%,59,4.30%,16,1.17%,210.28,86.79,22.45,157.05,22.69,43.17,518.37,0.15
09-Aug-20,EEAST,783,92.68%,59.50%,149,11.32%,40,3.04%,17,1.29%,151.84,59.02,26.47,264.63,20.34,36.47,446.12,0.12
08-Aug-20,EEAST,842,92.05%,64.92%,142,10.95%,23,1.77%,2,0.15%,132.77,32.53,5.45,97.13,19.78,33.29,427.49,0.1
07-Aug-20,EEAST,737,92.19%,54.80%,123,9.14%,11,0.82%,3,0.22%,106.96,23.09,3.17,105.4,17.99,28.99,403.32,0.08
06-Aug-20,EEAST,742,92.04%,57.83%,114,8.89%,21,1.64%,9,0.70%,119.82,33.23,10,156.48,19.02,31.59,406.62,0.09
05-Aug-20,EEAST,742,93.11%,60.37%,115,9.36%,16,1.30%,8,0.65%,110.54,27.65,8.12,117,18.74,30.46,383.8,0.09
04-Aug-20,EEAST,731,91.83%,60.76%,158,13.13%,36,2.99%,20,1.66%,148.85,58.95,23.52,178.1,20.96,38.11,420.24,0.12
03-Aug-20,EEAST,861,91.71%,64.83%,194,14.61%,47,3.54%,21,1.58%,185.87,73.34,24.13,185.5,22,39.79,486.99,0.14
02-Aug-20,EEAST,790,93.76%,61.82%,115,9.00%,13,1.02%,3,0.23%,113.38,23.32,3.76,113.77,18.96,30.7,403.81,0.09
01-Aug-20,EEAST,816,93.88%,61.82%,142,10.76%,25,1.89%,4,0.30%,131.03,36.48,8.08,115.05,19.53,32.37,429.7,0.1
31-Jul-20,EEAST,881,91.46%,63.79%,254,18.39%,53,3.84%,14,1.01%,201.44,83.31,20.49,179.23,22.33,38.78,514.03,0.15
30-Jul-20,EEAST,759,93.50%,56.10%,137,10.13%,19,1.40%,8,0.59%,124.55,35.47,10.3,147.58,18.85,31.51,425.1,0.09
29-Jul-20,EEAST,814,93.22%,62.28%,196,15.00%,21,1.61%,8,0.61%,150.78,44.48,8.27,121.35,20.57,35.52,448.08,0.12
28-Jul-20,EEAST,686,91.27%,53.80%,103,8.08%,19,1.49%,7,0.55%,104.96,28.79,7.42,134.27,18.24,30.08,387.52,0.08
27-Jul-20,EEAST,702,93.81%,53.22%,131,9.93%,28,2.12%,13,0.99%,123.82,42.93,13.17,155.42,18.83,32.17,414.05,0.09
26-Jul-20,EEAST,591,92.56%,49.00%,61,5.06%,7,0.58%,0,0.00%,71.08,10.93,0.71,75.35,16.58,25.84,333.22,0.06
25-Jul-20,EEAST,650,92.87%,51.42%,71,5.62%,4,0.32%,1,0.08%,78.39,11.17,0.9,100.77,16.96,25.31,357.37,0.06
24-Jul-20,EEAST,689,92.40%,53.45%,103,7.99%,19,1.47%,8,0.62%,112.36,34.16,10.67,165,18.46,31.66,396.69,0.09
23-Jul-20,EEAST,733,92.84%,55.40%,79,5.97%,2,0.15%,0,0.00%,88.21,9.89,0.09,63.38,17.25,26.88,380.34,0.07
22-Jul-20,EEAST,725,92.88%,56.16%,99,7.67%,10,0.77%,5,0.39%,103.34,22.92,5.96,152.57,18.16,29.49,390.7,0.08
21-Jul-20,EEAST,686,93.15%,56.05%,70,5.72%,4,0.33%,0,0.00%,79.82,8.22,0.34,69.2,17.1,26.08,348.91,0.07
20-Jul-20,EEAST,807,92.19%,61.04%,162,12.25%,32,2.42%,19,1.44%,164.42,63.68,28.53,187.97,20.82,38.01,458.83,0.12
19-Jul-20,EEAST,724,93.37%,57.14%,118,9.31%,11,0.87%,1,0.08%,105.19,23.73,3.68,106.95,18.27,30.16,385.8,0.08
18-Jul-20,EEAST,778,92.57%,58.89%,128,9.69%,1,0.08%,0,0.00%,114.95,18.07,0.32,79.05,18.52,28.96,407.69,0.09
17-Jul-20,EEAST,784,91.31%,56.94%,169,12.27%,47,3.41%,28,2.03%,179.27,80.2,39.87,265.18,21.16,40.05,485.6,0.13
16-Jul-20,EEAST,729,93.38%,56.21%,139,10.72%,8,0.62%,6,0.46%,115.38,30.27,7.13,146.68,18.7,30.34,404.26,0.09
15-Jul-20,EEAST,703,91.80%,55.05%,115,9.01%,14,1.10%,3,0.23%,104.3,23.87,3.91,105.8,18.07,29.08,384.61,0.08
14-Jul-20,EEAST,651,93.34%,51.58%,92,7.29%,1,0.08%,0,0.00%,82.7,12.28,0.33,80,17.16,26.36,360.89,0.07
27-Jun-20,EEAST,778,93.93%,59.89%,126,9.70%,3,0.23%,1,0.08%,105.24,16.79,1.14,104.52,18.25,28.66,395.17,0.08
20-Jun-20,EEAST,675,92.43%,57.54%,84,7.16%,6,0.51%,1,0.09%,83.93,12.65,2.07,97.08,17.7,27.54,346.08,0.07
19-Jun-20,EEAST,721,93.35%,59.00%,99,8.10%,7,0.57%,0,0.00%,97.57,16.32,1.25,89.3,18.22,29.15,371.12,0.08
13-Jul-20,EEAST,787,93.46%,59.17%,136,10.23%,20,1.50%,3,0.23%,129.79,35.85,5.84,123.62,19.35,32.84,428.92,0.1
12-Jul-20,EEAST,728,93.17%,56.17%,118,9.10%,9,0.69%,2,0.15%,110.16,26.1,3.29,147.28,18.34,31.26,396.18,0.09
11-Jul-20,EEAST,755,93.86%,57.41%,77,5.86%,3,0.23%,1,0.08%,89.46,9.55,0.73,91.45,17.56,26.43,384.9,0.07
10-Jul-20,EEAST,658,93.00%,53.28%,80,6.48%,7,0.57%,3,0.24%,84.63,13.58,3.08,108.52,17.25,26.68,355.11,0.07
09-Jul-20,EEAST,701,93.07%,55.50%,71,5.62%,3,0.24%,0,0.00%,82.11,8.31,0.09,62.85,17.19,26.41,361.83,0.07
08-Jul-20,EEAST,699,91.76%,56.05%,113,9.06%,6,0.48%,2,0.16%,100.42,21.11,2.12,115.03,18.16,30.29,377.37,0.08
07-Jul-20,EEAST,699,93.94%,56.37%,88,7.10%,2,0.16%,0,0.00%,86.36,11.92,0.27,75.02,17.55,27.29,362.71,0.07
06-Jul-20,EEAST,771,91.02%,59.86%,145,11.26%,3,0.23%,0,0.00%,117.21,24.15,0.88,83.33,18.89,30.67,405.41,0.09
05-Jul-20,EEAST,669,94.46%,50.99%,69,5.26%,3,0.23%,1,0.08%,77.79,9.34,1.29,111.9,16.59,25.02,362.76,0.06
04-Jul-20,EEAST,715,93.15%,55.34%,73,5.65%,3,0.23%,0,0.00%,81.72,9.77,0.62,83.1,17.08,25.88,367.71,0.06
03-Jul-20,EEAST,664,93.81%,56.18%,85,7.19%,6,0.51%,0,0.00%,82.25,11.41,1.03,80.33,17.63,27.19,347.32,0.07
02-Jul-20,EEAST,728,93.03%,58.01%,129,10.28%,10,0.80%,3,0.24%,116.2,29.51,4.62,142.55,18.92,32.02,395.76,0.09
01-Jul-20,EEAST,691,91.62%,56.97%,109,8.99%,13,1.07%,0,0.00%,103.56,21.5,2.56,89,18.51,29.52,374.19,0.09
30-Jun-20,EEAST,768,92.45%,62.09%,102,8.25%,3,0.24%,0,0.00%,97.91,11.72,0.68,84.72,18.03,27.89,371.63,0.08
29-Jun-20,EEAST,758,91.03%,60.25%,143,11.37%,7,0.56%,0,0.00%,114.48,21.25,1.73,89.25,18.87,30.29,395.66,0.09
28-Jun-20,EEAST,740,91.62%,62.08%,93,7.80%,6,0.50%,0,0.00%,99.39,16.78,0.97,78.93,18.47,28.2,366.99,0.08
26-Jun-20,EEAST,902,91.73%,65.60%,180,13.09%,28,2.04%,8,0.58%,159.04,45.77,10.94,163.33,20.67,33.98,473.72,0.12
25-Jun-20,EEAST,805,93.35%,60.98%,107,8.11%,7,0.53%,0,0.00%,109.65,15.61,0.65,70.48,18.3,28.84,402.52,0.08
24-Jun-20,EEAST,778,94.56%,61.31%,115,9.06%,21,1.65%,7,0.55%,122.69,31.96,8.41,120.85,19.21,33.17,406.23,0.1
23-Jun-20,EEAST,764,93.88%,60.73%,145,11.53%,11,0.87%,3,0.24%,119.92,30.05,3.19,99.13,19.26,31.22,403.77,0.1
22-Jun-20,EEAST,776,91.55%,63.40%,125,10.21%,7,0.57%,1,0.08%,114.48,24.26,2.88,133.23,19.19,30.73,391.45,0.09
21-Jun-20,EEAST,713,94.28%,56.95%,82,6.55%,3,0.24%,0,0.00%,86.59,12.17,0.39,72.72,17.45,26.7,364.1,0.07
18-Jun-20,EEAST,674,93.51%,58.51%,78,6.77%,4,0.35%,0,0.00%,86.64,11.94,0.73,80.48,17.93,27.54,344.32,0.08
17-Jun-20,EEAST,786,93.36%,60.79%,98,7.58%,2,0.15%,0,0.00%,100.69,11.63,0.12,65.82,18.17,27.96,391.61,0.08
16-Jun-20,EEAST,754,94.47%,59.60%,79,6.25%,5,0.40%,2,0.16%,94.6,11.77,1.29,92.58,17.91,27.11,377.69,0.07
15-Jun-20,EEAST,822,92.83%,61.67%,162,12.15%,9,0.68%,2,0.15%,132.57,28.66,2.15,107.07,19.48,31.7,432.73,0.1
14-Jun-20,EEAST,735,93.64%,60.15%,96,7.86%,3,0.25%,0,0.00%,93.44,12.51,0.32,69.42,18.01,27.47,366.84,0.08
13-Jun-20,EEAST,828,92.72%,63.11%,115,8.77%,7,0.53%,0,0.00%,114.92,20.8,1.24,82.38,18.87,29.39,412.67,0.09
12-Jun-20,EEAST,731,93.54%,58.02%,91,7.22%,8,0.63%,5,0.40%,101.31,21.41,8.37,200.15,18.25,27.61,383.24,0.08
11-Jun-20,EEAST,720,95.02%,58.06%,67,5.40%,7,0.56%,0,0.00%,85.14,11,1.42,83.25,17.51,26.13,361.95,0.07
10-Jun-20,EEAST,605,93.45%,55.81%,93,8.58%,2,0.18%,0,0.00%,80.95,12.46,0.24,68.03,17.78,27.93,321.21,0.07
09-Jun-20,EEAST,727,94.98%,60.94%,101,8.47%,3,0.25%,0,0.00%,92.55,13.11,0.27,68.23,18.21,27.69,362.08,0.08
08-Jun-20,EEAST,794,92.91%,64.45%,152,12.34%,6,0.49%,0,0.00%,128.13,28.39,1.19,84.98,19.94,33.63,409.39,0.1
07-Jun-20,EEAST,654,91.36%,60.06%,90,8.26%,1,0.09%,0,0.00%,82.61,7.99,0.31,78.48,18.06,26.69,327.8,0.08
06-Jun-20,EEAST,609,91.44%,57.62%,84,7.95%,2,0.19%,0,0.00%,81.07,13.02,0.14,67.68,18.03,27.72,317.61,0.08
05-Jun-20,EEAST,695,92.56%,59.45%,116,9.92%,5,0.43%,0,0.00%,102.65,19.65,0.39,71.25,18.5,29.01,360.41,0.09
04-Jun-20,EEAST,663,90.44%,62.02%,96,8.98%,3,0.28%,0,0.00%,86.57,12.11,0.6,87.67,18.25,28.52,325.09,0.08
03-Jun-20,EEAST,694,92.89%,60.35%,117,10.17%,17,1.48%,4,0.35%,108.33,29.01,6.98,159.67,19.12,29.96,366.56,0.09
02-Jun-20,EEAST,779,92.13%,65.85%,177,14.96%,24,2.03%,3,0.25%,144.76,41.27,7.07,116.17,21.07,35.42,415.41,0.12
01-Jun-20,EEAST,734,93.71%,61.58%,113,9.48%,6,0.50%,2,0.17%,105.92,20.19,2.69,108.35,18.76,29.19,372.67,0.09
